"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM","seed"
2021,"Portland St.",69.6563,152,69.5716,116,94.2757,296,92.212,321,96.0539,54,100.749,144,-8.53721,258,""
2021,"Prairie View A&M",70.6506,107,69.4664,124,101.007,181,94.0805,302,91.0238,9,101.402,160,-7.32145,246,""
2021,"Presbyterian",66.294,297,66.0418,300,94.5234,293,90.6609,336,102.104,192,105.721,253,-15.0601,324,""
2021,"Princeton",0,348,66.9305,256,0,348,104.022,131,200,348,103.558,202,0.464339,162,""
2021,"Providence",67.2028,267,66.5536,271,101.714,160,107.425,89,101.773,186,96.1711,71,11.2542,76,""
2021,"Purdue",66.7936,283,66.4842,274,106.055,82,113.612,23,98.8645,103,91.3407,23,22.2716,13,"4"
2021,"Purdue Fort Wayne",69.584,156,69.8618,109,103.937,116,100.698,203,109.601,318,110.604,325,-9.90677,271,""
2021,"Quinnipiac",71.9511,60,72.2498,30,92.2098,317,89.5234,344,94.3902,34,100.42,135,-10.8968,284,""
2021,"Radford",64.53,335,63.7509,346,100.177,191,97.6936,252,100.359,139,104.385,221,-6.69126,235,""
2021,"Rhode Island",70.1779,124,69.2463,134,99.5911,204,104.91,123,99.2661,113,97.1163,83,7.79368,105,""
2021,"Rice",70.6,109,69.5909,115,101.367,170,103.798,136,104.795,254,106.194,263,-2.396,190,""
2021,"Richmond",70.0619,133,68.9034,150,106.125,78,110.659,46,100.464,144,97.8641,95,12.7946,65,""
2021,"Rider",68.6587,193,67.8754,208,97.9739,234,99.3985,228,107.272,292,113.358,349,-13.9598,316,""
2021,"Robert Morris",68.4276,202,67.5473,226,101.452,166,98.3465,243,112.728,338,109.891,317,-11.5447,294,""
2021,"Rutgers",68.5249,198,67.7741,213,101.449,167,108.651,75,99.1205,110,90.5084,18,18.1428,34,"10"
2021,"Sacramento St.",66.0185,310,65.5847,313,103.632,123,101.769,179,109.763,321,110.729,326,-8.96061,260,""
2021,"Sacred Heart",67.9595,228,66.5356,272,101.116,177,98.5759,242,108.677,310,112.77,345,-14.1945,317,""
2021,"Saint Joseph's",72.9381,35,72.3153,29,95.6623,276,101.394,185,109.87,322,104.638,227,-3.24409,197,""
2021,"Saint Louis",68.4419,201,67.7794,212,110.041,28,110.95,41,94.8172,38,95.4057,60,15.5439,47,""
2021,"Saint Mary's",65.9788,311,63.1347,347,97.3381,248,100.867,198,94.3811,32,89.4391,9,11.428,75,""
2021,"Saint Peter's",68.012,225,66.9921,252,92.9223,315,90.5,338,90.1816,8,95.5233,61,-5.02327,220,""
2021,"Sam Houston St.",73.4427,29,71.1912,56,101.468,165,100.876,197,99.3547,117,102.184,180,-1.3078,184,""
2021,"Samford",74.3736,15,72.9872,18,95.2185,285,96.4123,276,105.062,259,105.653,250,-9.24078,262,""
2021,"San Diego",72.2493,51,70.4715,86,90.9599,331,96.8859,270,105.742,273,100.864,148,-3.97788,204,""
2021,"San Diego St.",66.8552,281,66.0736,298,109.872,29,110.835,44,91.4916,10,89.5391,11,21.296,20,"6"
2021,"San Francisco",69.5405,160,68.0049,199,102.801,143,106.436,103,100.103,134,98.3375,102,8.09808,101,""
2021,"San Jose St.",71.6579,73,72.0508,39,89.7785,334,95.7691,282,114.633,342,111.971,337,-16.2018,330,""
2021,"Santa Clara",71.8079,69,70.7099,81,95.8519,274,99.8265,221,98.7626,98,98.803,112,1.02349,154,""
2021,"Seattle",70.4265,114,69.0481,145,98.9639,216,97.8029,250,101.524,174,104.092,212,-6.28941,231,""
2021,"Seton Hall",67.7765,235,66.7711,264,103.526,125,110.358,50,101.203,162,95.5377,62,14.8206,52,""
2021,"Siena",66.1507,304,66.501,273,102.04,155,99.7014,226,95.019,42,101.495,163,-1.79334,186,""
2021,"SIU Edwardsville",69.4845,166,68.525,172,93.9383,302,92.648,318,106.799,284,107.112,275,-14.4641,320,""
2021,"SMU",70.8281,100,69.002,146,104.271,107,109.541,60,95.0259,43,95.7041,64,13.8364,59,""
2021,"South Alabama",67.5878,247,66.9086,257,103.816,120,103.023,158,103.863,237,107.872,289,-4.84881,217,""
2021,"South Carolina",75.275,9,74.8991,3,96.2642,272,103.667,140,105.072,260,98.7468,108,4.92025,122,""
2021,"South Carolina St.",72.4347,46,71.9612,42,84.3024,343,87.0196,351,108.205,304,111.981,338,-24.9612,353,""
2021,"South Dakota",70.1193,130,69.2353,135,107.865,56,106.498,100,104.812,255,106.911,272,-0.412466,176,""
2021,"South Dakota St.",71.8261,68,71.1822,58,111.333,21,110.582,47,103.638,231,104.936,231,5.64561,117,""
2021,"South Florida",67.6815,243,66.9925,251,94.5872,290,100.184,213,104.353,246,100.823,146,-0.639522,177,""
2021,"Southeast Missouri St.",68.8898,185,68.7105,162,97.4579,246,95.5153,284,101.353,168,105.28,242,-9.76424,269,""
2021,"Southeastern Louisiana",71.5795,77,68.8714,152,94.1119,299,92.583,319,107.136,290,110.796,327,-18.2133,338,""
2021,"Southern",72.6303,44,70.9108,71,94.5756,291,91.0491,331,94.8612,40,104.358,220,-13.3088,311,""
2021,"Southern Illinois",65.3514,323,66.4638,276,97.0864,254,99.8282,220,103.76,235,102.666,185,-2.83778,193,""
2021,"Southern Miss",68.2022,213,67.749,217,91.9041,321,92.7969,316,99.3929,120,101.103,154,-8.30626,255,""
2021,"Southern Utah",71.002,96,70.1881,92,111.718,19,107.88,81,102.266,201,105.85,257,2.03061,141,""
2021,"St. Bonaventure",65.1656,329,65.1595,319,108.487,45,111.309,38,92.6373,17,90.4885,17,20.8204,25,"9"
2021,"St. Francis NY",73.614,26,72.8329,21,104.884,96,101.259,187,107.04,288,112.652,344,-11.3926,291,""
2021,"St. Francis PA",69.7196,149,68.8723,151,97.536,244,95.0245,291,104.386,247,107.242,279,-12.2174,302,""
2021,"St. John's",74.0972,19,73.642,10,105.307,89,111.232,39,102.22,197,98.5137,104,12.7185,67,""
2021,"Stanford",69.7789,147,69.5189,119,98.3954,227,104.081,130,98.5941,94,93.8232,45,10.2579,83,""
2021,"Stephen F. Austin",71.9496,61,69.9065,105,106.952,62,102.967,159,97.2718,69,101.945,175,1.02254,155,""
2021,"Stetson",68.0391,223,68.7398,159,102.324,152,100.996,194,106.325,281,108.347,296,-7.35137,248,""
2021,"Stony Brook",67.5462,252,66.7497,267,95.771,275,94.7316,297,97.6752,74,100.927,150,-6.19526,230,""
2021,"Syracuse",69.6241,154,69.2068,139,108.366,46,113.82,22,101.139,161,97.5937,89,16.2268,41,"11"
2021,"Tarleton St.",65.9417,314,64.6733,334,96.9311,258,96.6135,272,103.204,225,106.058,261,-9.44417,266,""
2021,"TCU",67.5781,248,66.9319,255,98.07,232,104.265,126,104.907,256,101.802,170,2.46239,138,""
2021,"Temple",68.2992,210,68.9471,148,96.4081,268,101.242,188,100.674,151,98.7861,109,2.45581,139,""
2021,"Tennessee",68.813,186,67.3118,233,105.227,90,108.804,71,91.6883,13,87.7414,4,21.0624,21,"5"
2021,"Tennessee Martin",68.3997,203,67.6942,220,92.9488,314,92.2856,320,112.088,334,112.975,347,-20.6895,347,""
2021,"Tennessee St.",72.301,50,71.4702,48,92.1716,318,90.2802,339,101.561,177,104.534,223,-14.2535,318,""
2021,"Tennessee Tech",70.1558,127,69.0994,142,94.5294,292,96.13,280,108.993,314,109.612,313,-13.4817,313,""
2021,"Texas",69.609,155,69.2079,138,106.848,64,113.848,21,97.8468,76,93.2661,36,20.5822,26,"3"
2021,"Texas A&M",66.1028,307,64.6398,335,97.2001,253,101.69,181,101.439,170,98.7964,111,2.89371,134,""
2021,"Texas A&M Corpus Chris",70.8827,98,69.8856,108,89.4926,337,89.0481,347,104.56,251,108.745,304,-19.6965,345,""
2021,"Texas Southern",73.4549,28,71.9846,41,99.7677,197,98.9834,236,95.3916,45,105.038,236,-6.05453,229,"16"
2021,"Texas St.",63.5555,343,62.7698,354,101.4,169,99.2249,229,95.5963,48,100.713,141,-1.488,185,""
2021,"Texas Tech",66.9686,279,65.3672,316,107.923,54,112.362,33,93.8813,24,91.4155,24,20.9465,23,"6"
2021,"The Citadel",74.4732,13,74.5068,5,103.951,115,103.945,134,110.458,328,108.753,305,-4.80786,216,""
2021,"Toledo",70.3645,116,69.0979,143,114.55,6,114.901,13,101.591,178,101.711,166,13.19,62,""
2021,"Towson",66.9114,280,66.0932,296,99.27,208,99.1705,231,111.053,332,110.992,330,-11.821,298,""
2021,"Troy",69.5149,161,68.5971,167,90.966,330,92.0821,323,102.826,215,104.439,222,-12.3565,305,""
2021,"Tulane",67.7668,236,67.6215,224,94.4392,295,99.1716,230,98.3055,88,97.7838,93,1.38778,149,""
2021,"Tulsa",67.131,273,65.8059,306,96.7873,263,102.184,171,98.7836,100,97.6645,90,4.51969,125,""
2021,"UAB",67.7806,234,67.3007,234,103.67,122,103.411,146,90.1193,7,95.0434,57,8.36725,98,""
2021,"UC Davis",70.3496,118,69.4925,121,98.1142,231,97.3343,258,100.167,136,102.581,184,-5.24709,222,""
2021,"UC Irvine",68.1046,219,67.6685,223,99.6582,203,100.516,206,93.2185,21,93.8467,46,6.66902,109,""
2021,"UC Riverside",66.82,282,66.9807,254,103.82,119,102.768,163,94.0801,28,96.1483,69,6.61934,111,""
2021,"UC San Diego",69.2322,173,70.0459,97,97.8434,240,101.177,189,109.987,326,108.233,295,-7.05564,241,""
2021,"UC Santa Barbara",66.6897,288,66.1183,295,109.661,31,109.242,66,94.1696,29,97.0104,82,12.2317,69,"12"
2021,"UCF",67.9533,230,67.4708,228,98.4945,223,105.862,111,101.505,172,97.9424,96,7.91945,103,""
2021,"UCLA",65.2619,327,64.6928,332,108.256,48,113.403,26,102.131,195,97.4859,86,15.9175,44,"11"
2021,"UMass Lowell",69.2522,172,69.3434,129,99.134,211,99.7252,225,102.407,205,105.674,251,-5.94886,228,""
2021,"UMBC",68.7244,188,67.8865,206,101.509,164,100.719,201,94.6609,37,100.4,132,0.318785,166,""
2021,"UMKC",64.1331,340,62.8767,352,97.315,249,95.4797,286,100.83,154,100.384,131,-4.90478,218,""
2021,"UNC Asheville",69.8806,144,68.5098,173,102.942,141,100.718,202,102.499,207,107.411,283,-6.69384,236,""
2021,"UNC Greensboro",70.3313,119,68.4895,174,104.391,104,104.118,129,95.5017,47,95.9651,67,8.15332,100,"13"
2021,"UNC Wilmington",70.0283,135,69.3226,130,104.911,94,102.073,173,105.079,261,109.036,309,-6.96296,239,""
2021,"UNLV",66.7065,287,66.3554,281,101.179,174,103.986,132,104.425,248,103.976,211,0.0103281,169,""
2021,"USC",67.5611,249,67.2898,236,108.537,44,112.883,30,94.8746,41,90.6583,19,22.2245,14,"6"
2021,"USC Upstate",68.696,191,68.5956,168,95.5876,277,94.8332,295,107.425,295,109.131,312,-14.2973,319,""
2021,"UT Arlington",70.2587,122,69.5598,117,98.367,228,97.9731,249,101.973,190,106.011,260,-8.03831,254,""
2021,"UT Rio Grande Valley",71.7517,70,69.9262,104,91.3584,326,91.3622,328,97.9872,79,102.774,189,-11.412,292,""
2021,"Utah",67.6584,245,67.9379,202,105.411,88,110.509,48,102.266,200,98.8252,114,11.6836,72,""
2021,"Utah St.",69.4931,165,68.8615,154,104.427,102,105.729,112,89.3923,6,89.2192,8,16.51,40,"11"
2021,"Utah Valley",71.3496,84,70.5242,85,101.139,175,100.035,216,103.575,230,104.585,225,-4.54948,211,""
2021,"UTEP",68.0798,220,68.1453,191,100.014,195,103.174,153,100.361,140,100.407,134,2.76678,135,""
2021,"UTSA",72.0568,58,72.1193,35,103.479,127,106.249,106,104.723,253,105.986,259,0.263018,167,""
2021,"Valparaiso",67.0505,276,67.2727,238,93.3652,308,96.5234,274,101.712,184,99.1734,118,-2.64998,191,""
2021,"Vanderbilt",69.5795,157,68.9556,147,103.039,139,108.906,70,103.71,234,100.336,130,8.56973,96,""
2021,"VCU",70.2879,121,69.8256,110,101.518,163,105.49,117,92.1215,15,89.5783,12,15.9115,45,"10"
2021,"Vermont",66.5212,290,66.6864,270,108.363,47,105.495,116,93.9803,26,101.877,173,3.61807,130,""
2021,"Villanova",66.2426,300,65.0666,320,113.621,9,118.602,9,100.98,155,95.984,68,22.6184,12,"5"
2021,"Virginia",60.7903,347,60.0732,357,112.421,14,115.637,12,98.7173,97,92.9824,33,22.6542,11,"4"
2021,"Virginia Tech",66.4982,291,66.1503,293,106.985,60,110.048,55,97.7696,75,94.8276,54,15.2207,50,"10"
2021,"VMI",71.6064,75,70.2126,91,106.956,61,107.837,82,106.853,286,106.358,267,1.47901,148,""
2021,"Wagner",66.7789,285,65.847,305,104.73,98,101.177,190,100.486,146,105.774,255,-4.59764,212,""
2021,"Wake Forest",67.1677,271,67.2547,241,97.3143,250,101.402,184,107.736,298,101.463,162,-0.0606496,170,""
2021,"Washington",71.0067,94,71.3204,53,95.3121,282,101.942,176,108.765,311,102.19,181,-0.248179,173,""
2021,"Washington St.",68.6422,194,67.8824,207,97.4812,245,100.452,208,95.9845,52,93.0909,35,7.36095,107,""
2021,"Weber St.",71.5481,80,72.162,33,110.73,24,106.995,97,99.128,111,103.053,195,3.9424,127,""
2021,"West Virginia",70.6837,104,69.6016,114,107.886,55,116.128,11,100.446,142,95.8073,65,20.3206,27,"3"
2021,"Western Carolina",72.0674,57,70.8075,77,100.007,196,99.8518,219,107.82,300,106.581,269,-6.72905,237,""
2021,"Western Illinois",73.7429,24,71.7936,46,98.7574,218,97.3226,259,109.193,315,109.668,315,-12.3452,304,""
2021,"Western Kentucky",69.4948,163,67.8481,209,103.969,114,105.665,113,96.859,64,96.9924,81,8.67238,94,""
2021,"Western Michigan",68.0194,224,66.2695,284,93.212,311,95.0851,290,107.748,299,104.54,224,-9.45528,267,""
2021,"Wichita St.",67.952,231,67.5992,225,104.413,103,109.988,56,100.617,150,98.4414,103,11.5469,74,"11"
2021,"William & Mary",67.2316,263,68.378,183,95.0769,287,94.9111,293,106.871,287,106.78,271,-11.8691,299,""
2021,"Winthrop",72.7021,40,73.6395,11,109.293,36,105.093,120,91.6949,14,96.1535,70,8.93908,91,"12"
2021,"Wisconsin",65.7692,317,64.9341,326,105.076,91,112.522,32,97.043,66,89.8672,13,22.6545,10,"9"
2021,"Wofford",67.2673,262,66.1789,291,106.371,74,106.344,105,103.456,228,101.706,165,4.63789,124,""
2021,"Wright St.",72.11,55,71.3919,51,113.038,11,108.634,76,93.0483,20,95.8604,66,12.7736,66,""
2021,"Wyoming",69.9863,137,69.3139,132,108.1,51,109.187,67,107.28,293,108.779,306,0.407159,163,""
2021,"Xavier",69.5632,158,68.2155,188,106.368,75,110.683,45,99.8495,128,97.3924,84,13.2908,61,""
2021,"Yale",0,348,68.2275,187,0,348,107.109,96,200,348,101.689,164,5.42034,120,""
2021,"Youngstown St.",68.3325,207,67.9236,204,106.102,81,102.543,167,108.592,309,108.832,307,-6.28963,232,""
